step,seller,customer,product,timestamp,cost,status
0,1,141,p4,1,473.79999999999995,SUCCESS
0,1,304,p1,1,186.29999999999998,FAILED_PRICE
0,1,304,p2,1,345.0,FAILED_PRICE
0,1,304,p3,1,457.7,FAILED_PRICE
0,1,304,p4,1,473.79999999999995,FAILED_PRICE
0,3,107,p4,1,487.59999999999997,SUCCESS
0,3,416,p2,1,308.2,FAILED_PRICE
0,3,416,p1,1,127.64999999999999,SUCCESS
0,2,380,p1,1,203.54999999999998,FAILED_PRICE
0,2,380,p2,1,293.25,FAILED_PRICE
0,2,380,p3,1,431.24999999999994,FAILED_PRICE
0,2,380,p4,1,510.59999999999997,FAILED_PRICE
0,1,102,p4,1,473.79999999999995,SUCCESS
0,3,131,p4,1,487.59999999999997,SUCCESS
0,2,354,p1,1,203.54999999999998,FAILED_PRICE
0,2,354,p2,1,293.25,FAILED_PRICE
0,2,354,p3,1,431.24999999999994,FAILED_PRICE
0,2,354,p4,1,510.59999999999997,FAILED_PRICE
0,0,164,p4,1,480.7,SUCCESS
0,2,438,p2,1,293.25,FAILED_PRICE
0,2,438,p1,1,203.54999999999998,FAILED_PRICE
0,2,438,p3,1,431.24999999999994,FAILED_PRICE
0,2,438,p4,1,510.59999999999997,FAILED_PRICE
0,0,328,p1,1,187.45,FAILED_PRICE
0,0,328,p2,1,231.14999999999998,FAILED_PRICE
0,0,328,p3,1,457.7,FAILED_PRICE
0,0,328,p4,1,480.7,FAILED_PRICE
1,1,94,p4,1,473.79999999999995,SUCCESS
1,1,262,p1,1,186.29999999999998,FAILED_PRICE
1,1,262,p2,1,345.0,FAILED_PRICE
1,1,262,p3,1,457.7,FAILED_PRICE
1,1,262,p4,1,473.79999999999995,FAILED_PRICE
1,3,289,p1,1,127.64999999999999,SUCCESS
1,2,266,p1,1,203.54999999999998,FAILED_PRICE
1,2,266,p2,1,293.25,FAILED_PRICE
1,2,266,p3,1,431.24999999999994,FAILED_PRICE
1,2,266,p4,1,510.59999999999997,FAILED_PRICE
1,1,329,p1,1,186.29999999999998,FAILED_PRICE
1,1,329,p2,1,345.0,FAILED_PRICE
1,1,329,p3,1,457.7,FAILED_PRICE
1,1,329,p4,1,473.79999999999995,FAILED_PRICE
1,2,189,p4,1,510.59999999999997,SUCCESS
1,3,472,p2,1,308.2,FAILED_PRICE
1,3,472,p1,1,127.64999999999999,SUCCESS
1,0,105,p4,1,480.7,SUCCESS
1,0,321,p1,1,187.45,FAILED_PRICE
1,0,321,p2,1,231.14999999999998,FAILED_PRICE
1,0,321,p3,1,457.7,FAILED_PRICE
1,0,321,p4,1,480.7,FAILED_PRICE
1,2,62,p4,1,510.59999999999997,SUCCESS
1,3,287,p1,1,127.64999999999999,SUCCESS
2,2,32,p4,1,510.59999999999997,SUCCESS
2,3,406,p2,1,308.2,FAILED_PRICE
2,3,406,p1,1,127.64999999999999,SUCCESS
2,1,346,p1,1,186.29999999999998,FAILED_PRICE
2,1,346,p2,1,345.0,FAILED_PRICE
2,1,346,p3,1,457.7,FAILED_PRICE
2,1,346,p4,1,473.79999999999995,FAILED_PRICE
2,2,247,p1,1,203.54999999999998,FAILED_PRICE
2,2,247,p2,1,293.25,FAILED_PRICE
2,2,247,p3,1,431.24999999999994,FAILED_PRICE
2,2,247,p4,1,510.59999999999997,FAILED_PRICE
2,2,254,p1,1,203.54999999999998,FAILED_PRICE
2,2,254,p2,1,293.25,FAILED_PRICE
2,2,254,p3,1,431.24999999999994,FAILED_PRICE
2,2,254,p4,1,510.59999999999997,FAILED_PRICE
2,0,339,p1,1,187.45,FAILED_PRICE
2,0,339,p2,1,231.14999999999998,FAILED_PRICE
2,0,339,p3,1,457.7,FAILED_PRICE
2,0,339,p4,1,480.7,FAILED_PRICE
2,1,72,p4,1,473.79999999999995,SUCCESS
2,3,248,p1,1,127.64999999999999,SUCCESS
2,1,145,p4,1,473.79999999999995,SUCCESS
2,3,187,p4,1,487.59999999999997,SUCCESS
2,0,92,p4,1,480.7,SUCCESS
3,0,305,p1,1,187.45,FAILED_PRICE
3,0,305,p2,1,231.14999999999998,FAILED_PRICE
3,0,305,p3,1,457.7,FAILED_PRICE
3,0,305,p4,1,480.7,FAILED_PRICE
3,2,337,p1,1,203.54999999999998,FAILED_PRICE
3,2,337,p2,1,293.25,FAILED_PRICE
3,2,337,p3,1,431.24999999999994,FAILED_PRICE
3,2,337,p4,1,510.59999999999997,FAILED_PRICE
3,1,10,p4,1,473.79999999999995,SUCCESS
3,1,159,p4,1,473.79999999999995,SUCCESS
3,0,403,p2,1,231.14999999999998,SUCCESS
3,3,463,p2,1,308.2,FAILED_PRICE
3,3,463,p1,1,127.64999999999999,SUCCESS
3,1,138,p4,1,473.79999999999995,SUCCESS
3,2,388,p1,1,203.54999999999998,FAILED_PRICE
3,2,388,p2,1,293.25,FAILED_PRICE
3,2,388,p3,1,431.24999999999994,FAILED_PRICE
3,2,388,p4,1,510.59999999999997,FAILED_PRICE
3,3,278,p1,1,127.64999999999999,FAILED_EMPTY
3,3,278,p2,1,308.2,FAILED_PRICE
3,3,278,p3,1,357.65,FAILED_PRICE
3,3,278,p4,1,487.59999999999997,FAILED_PRICE
3,3,291,p1,1,127.64999999999999,FAILED_EMPTY
3,3,291,p2,1,308.2,FAILED_PRICE
3,3,291,p3,1,357.65,FAILED_PRICE
3,3,291,p4,1,487.59999999999997,FAILED_PRICE
4,2,256,p1,1,203.54999999999998,FAILED_PRICE
4,2,256,p2,1,293.25,FAILED_PRICE
4,2,256,p3,1,431.24999999999994,FAILED_PRICE
4,2,256,p4,1,510.59999999999997,FAILED_PRICE
4,0,359,p1,1,187.45,FAILED_PRICE
4,0,359,p2,1,231.14999999999998,FAILED_PRICE
4,0,359,p3,1,457.7,FAILED_PRICE
4,0,359,p4,1,480.7,FAILED_PRICE
4,0,3,p4,1,480.7,SUCCESS
4,3,6,p4,1,487.59999999999997,SUCCESS
4,1,83,p4,1,473.79999999999995,SUCCESS
4,3,400,p1,1,127.64999999999999,FAILED_EMPTY
4,3,400,p2,1,308.2,FAILED_PRICE
4,3,400,p3,1,357.65,FAILED_PRICE
4,3,400,p4,1,487.59999999999997,FAILED_PRICE
4,3,78,p4,1,487.59999999999997,SUCCESS
4,2,252,p1,1,203.54999999999998,FAILED_PRICE
4,2,252,p2,1,293.25,FAILED_PRICE
4,2,252,p3,1,431.24999999999994,FAILED_PRICE
4,2,252,p4,1,510.59999999999997,FAILED_PRICE
4,1,404,p2,1,345.0,FAILED_PRICE
4,1,404,p1,1,186.29999999999998,FAILED_PRICE
4,1,404,p3,1,457.7,FAILED_PRICE
4,1,404,p4,1,473.79999999999995,FAILED_PRICE
4,1,405,p2,1,345.0,FAILED_PRICE
4,1,405,p1,1,186.29999999999998,FAILED_PRICE
4,1,405,p3,1,457.7,FAILED_PRICE
4,1,405,p4,1,473.79999999999995,FAILED_PRICE
4,2,292,p1,1,203.54999999999998,FAILED_PRICE
4,2,292,p2,1,293.25,FAILED_PRICE
4,2,292,p3,1,431.24999999999994,FAILED_PRICE
4,2,292,p4,1,510.59999999999997,FAILED_PRICE
5,2,122,p4,1,510.59999999999997,SUCCESS
5,3,15,p4,1,487.59999999999997,SUCCESS
5,1,25,p4,1,473.79999999999995,SUCCESS
5,3,439,p2,1,308.2,FAILED_PRICE
5,3,439,p1,1,127.64999999999999,FAILED_EMPTY
5,3,439,p3,1,357.65,SUCCESS
5,2,291,p1,1,203.54999999999998,FAILED_PRICE
5,2,291,p2,1,293.25,FAILED_PRICE
5,2,291,p3,1,431.24999999999994,FAILED_PRICE
5,2,291,p4,1,510.59999999999997,FAILED_PRICE
5,1,163,p4,1,473.79999999999995,FAILED_EMPTY
5,1,163,p3,1,457.7,SUCCESS
5,0,85,p4,1,480.7,SUCCESS
5,0,288,p1,1,187.45,FAILED_PRICE
5,0,288,p2,1,231.14999999999998,FAILED_PRICE
5,0,288,p3,1,457.7,FAILED_PRICE
5,0,288,p4,1,480.7,FAILED_PRICE
5,1,486,p2,1,345.0,FAILED_PRICE
5,1,486,p1,1,186.29999999999998,FAILED_PRICE
5,1,486,p3,1,457.7,FAILED_PRICE
5,1,486,p4,1,473.79999999999995,FAILED_PRICE
5,2,295,p1,1,203.54999999999998,FAILED_PRICE
5,2,295,p2,1,293.25,FAILED_PRICE
5,2,295,p3,1,431.24999999999994,FAILED_PRICE
5,2,295,p4,1,510.59999999999997,FAILED_PRICE
5,3,323,p1,1,127.64999999999999,FAILED_EMPTY
5,3,323,p2,1,308.2,FAILED_PRICE
5,3,323,p3,1,357.65,FAILED_PRICE
5,3,323,p4,1,487.59999999999997,FAILED_PRICE
6,0,384,p1,1,187.45,FAILED_PRICE
6,0,384,p2,1,231.14999999999998,FAILED_PRICE
6,0,384,p3,1,457.7,FAILED_PRICE
6,0,384,p4,1,480.7,FAILED_PRICE
6,1,150,p4,1,473.79999999999995,FAILED_EMPTY
6,1,150,p3,1,457.7,SUCCESS
6,0,311,p1,1,187.45,FAILED_PRICE
6,0,311,p2,1,231.14999999999998,FAILED_PRICE
6,0,311,p3,1,457.7,FAILED_PRICE
6,0,311,p4,1,480.7,FAILED_PRICE
6,3,54,p4,1,487.59999999999997,SUCCESS
6,2,104,p4,1,510.59999999999997,FAILED_EMPTY
6,2,104,p3,1,431.24999999999994,SUCCESS
6,2,266,p1,1,203.54999999999998,FAILED_PRICE
6,2,266,p2,1,293.25,FAILED_PRICE
6,2,266,p3,1,431.24999999999994,FAILED_PRICE
6,2,266,p4,1,510.59999999999997,FAILED_PRICE
6,1,234,p1,1,186.29999999999998,FAILED_PRICE
6,1,234,p2,1,345.0,FAILED_PRICE
6,1,234,p3,1,457.7,FAILED_PRICE
6,1,234,p4,1,473.79999999999995,FAILED_PRICE
6,3,91,p4,1,487.59999999999997,SUCCESS
6,2,373,p1,1,203.54999999999998,FAILED_PRICE
6,2,373,p2,1,293.25,FAILED_PRICE
6,2,373,p3,1,431.24999999999994,FAILED_PRICE
6,2,373,p4,1,510.59999999999997,FAILED_PRICE
6,3,11,p4,1,487.59999999999997,SUCCESS
6,1,73,p4,1,473.79999999999995,FAILED_EMPTY
6,1,73,p3,1,457.7,SUCCESS
7,3,80,p4,1,487.59999999999997,SUCCESS
7,2,237,p1,1,203.54999999999998,FAILED_PRICE
7,2,237,p2,1,293.25,FAILED_PRICE
7,2,237,p3,1,431.24999999999994,FAILED_PRICE
7,2,237,p4,1,510.59999999999997,FAILED_PRICE
7,0,127,p4,1,480.7,SUCCESS
7,2,356,p1,1,203.54999999999998,FAILED_PRICE
7,2,356,p2,1,293.25,FAILED_PRICE
7,2,356,p3,1,431.24999999999994,FAILED_PRICE
7,2,356,p4,1,510.59999999999997,FAILED_PRICE
7,1,31,p4,1,473.79999999999995,FAILED_EMPTY
7,1,31,p3,1,457.7,SUCCESS
7,3,116,p4,1,487.59999999999997,SUCCESS
7,1,423,p2,1,345.0,FAILED_PRICE
7,1,423,p1,1,186.29999999999998,FAILED_PRICE
7,1,423,p3,1,457.7,FAILED_PRICE
7,1,423,p4,1,473.79999999999995,FAILED_PRICE
7,2,49,p4,1,510.59999999999997,FAILED_EMPTY
7,2,49,p3,1,431.24999999999994,SUCCESS
7,0,196,p4,1,480.7,SUCCESS
7,3,357,p1,1,127.64999999999999,FAILED_EMPTY
7,3,357,p2,1,308.2,FAILED_PRICE
7,3,357,p3,1,357.65,FAILED_PRICE
7,3,357,p4,1,487.59999999999997,FAILED_PRICE
7,1,155,p4,1,473.79999999999995,FAILED_EMPTY
7,1,155,p3,1,457.7,SUCCESS
8,1,275,p1,1,186.29999999999998,FAILED_PRICE
8,1,275,p2,1,345.0,FAILED_PRICE
8,1,275,p3,1,457.7,FAILED_PRICE
8,1,275,p4,1,473.79999999999995,FAILED_PRICE
8,0,218,p4,1,480.7,SUCCESS
8,1,119,p4,1,473.79999999999995,FAILED_EMPTY
8,1,119,p3,1,457.7,SUCCESS
8,2,475,p2,1,293.25,FAILED_PRICE
8,2,475,p1,1,203.54999999999998,FAILED_PRICE
8,2,475,p3,1,431.24999999999994,FAILED_PRICE
8,2,475,p4,1,510.59999999999997,FAILED_PRICE
8,1,241,p1,1,186.29999999999998,FAILED_PRICE
8,1,241,p2,1,345.0,FAILED_PRICE
8,1,241,p3,1,457.7,FAILED_PRICE
8,1,241,p4,1,473.79999999999995,FAILED_PRICE
8,0,422,p2,1,231.14999999999998,SUCCESS
8,2,180,p4,1,510.59999999999997,FAILED_EMPTY
8,2,180,p3,1,431.24999999999994,SUCCESS
8,3,66,p4,1,487.59999999999997,SUCCESS
8,2,453,p2,1,293.25,FAILED_PRICE
8,2,453,p1,1,203.54999999999998,FAILED_PRICE
8,2,453,p3,1,431.24999999999994,FAILED_PRICE
8,2,453,p4,1,510.59999999999997,FAILED_PRICE
8,3,96,p4,1,487.59999999999997,SUCCESS
8,3,309,p1,1,127.64999999999999,FAILED_EMPTY
8,3,309,p2,1,308.2,FAILED_PRICE
8,3,309,p3,1,357.65,FAILED_PRICE
8,3,309,p4,1,487.59999999999997,FAILED_PRICE
9,2,292,p1,1,203.54999999999998,FAILED_PRICE
9,2,292,p2,1,293.25,FAILED_PRICE
9,2,292,p3,1,431.24999999999994,FAILED_PRICE
9,2,292,p4,1,510.59999999999997,FAILED_PRICE
9,2,457,p2,1,293.25,FAILED_PRICE
9,2,457,p1,1,203.54999999999998,FAILED_PRICE
9,2,457,p3,1,431.24999999999994,FAILED_PRICE
9,2,457,p4,1,510.59999999999997,FAILED_PRICE
9,0,232,p1,1,187.45,FAILED_PRICE
9,0,232,p2,1,231.14999999999998,FAILED_PRICE
9,0,232,p3,1,457.7,FAILED_PRICE
9,0,232,p4,1,480.7,FAILED_PRICE
9,3,45,p4,1,487.59999999999997,SUCCESS
9,2,22,p4,1,510.59999999999997,FAILED_EMPTY
9,2,22,p3,1,431.24999999999994,SUCCESS
9,1,445,p2,1,345.0,FAILED_PRICE
9,1,445,p1,1,186.29999999999998,FAILED_PRICE
9,1,445,p3,1,457.7,FAILED_PRICE
9,1,445,p4,1,473.79999999999995,FAILED_PRICE
9,1,447,p2,1,345.0,FAILED_PRICE
9,1,447,p1,1,186.29999999999998,FAILED_PRICE
9,1,447,p3,1,457.7,FAILED_PRICE
9,1,447,p4,1,473.79999999999995,FAILED_PRICE
9,1,193,p4,1,473.79999999999995,FAILED_EMPTY
9,1,193,p3,1,457.7,SUCCESS
9,3,60,p4,1,487.59999999999997,SUCCESS
9,0,235,p1,1,187.45,FAILED_PRICE
9,0,235,p2,1,231.14999999999998,FAILED_PRICE
9,0,235,p3,1,457.7,FAILED_PRICE
9,0,235,p4,1,480.7,FAILED_PRICE
9,3,326,p1,1,127.64999999999999,FAILED_EMPTY
9,3,326,p2,1,308.2,FAILED_PRICE
9,3,326,p3,1,357.65,FAILED_PRICE
9,3,326,p4,1,487.59999999999997,FAILED_PRICE
10,0,226,p1,1,187.45,FAILED_PRICE
10,0,226,p2,1,231.14999999999998,FAILED_PRICE
