step,seller,customer,product,timestamp,cost,status
0,4,35,p2,1,273.7,FAILED_PRICE
0,4,35,p1,1,126.49999999999999,SUCCESS
0,0,2,p2,1,255.29999999999998,SUCCESS
0,4,156,p4,1,549.6999999999999,SUCCESS
0,8,190,p4,1,477.24999999999994,SUCCESS
0,5,89,p4,1,484.15,SUCCESS
0,8,234,p1,1,215.04999999999998,FAILED_PRICE
0,8,234,p2,1,263.34999999999997,FAILED_PRICE
0,8,234,p3,1,372.59999999999997,FAILED_PRICE
0,8,234,p4,1,477.24999999999994,FAILED_PRICE
0,7,301,p1,1,152.95,FAILED_PRICE
0,7,301,p2,1,342.7,FAILED_PRICE
0,7,301,p3,1,385.24999999999994,FAILED_PRICE
0,7,301,p4,1,502.54999999999995,FAILED_PRICE
0,0,138,p4,1,540.5,SUCCESS
0,9,10,p2,1,341.54999999999995,FAILED_PRICE
0,9,10,p1,1,149.5,SUCCESS
0,6,128,p4,1,469.2,SUCCESS
0,0,321,p1,1,182.85,FAILED_PRICE
0,0,321,p2,1,255.29999999999998,FAILED_PRICE
0,0,321,p3,1,392.15,FAILED_PRICE
0,0,321,p4,1,540.5,FAILED_PRICE
0,3,135,p4,1,488.74999999999994,SUCCESS
0,5,340,p1,1,135.7,SUCCESS
0,3,39,p2,1,252.99999999999997,SUCCESS
0,2,43,p2,1,279.45,FAILED_PRICE
0,2,43,p1,1,121.89999999999999,SUCCESS
0,6,304,p1,1,144.89999999999998,FAILED_PRICE
0,6,304,p2,1,286.34999999999997,FAILED_PRICE
0,6,304,p3,1,413.99999999999994,FAILED_PRICE
0,6,304,p4,1,469.2,FAILED_PRICE
0,1,110,p4,1,503.7,SUCCESS
0,2,88,p4,1,469.2,SUCCESS
0,6,245,p1,1,144.89999999999998,FAILED_PRICE
0,6,245,p2,1,286.34999999999997,FAILED_PRICE
0,6,245,p3,1,413.99999999999994,FAILED_PRICE
0,6,245,p4,1,469.2,FAILED_PRICE
0,7,181,p4,1,502.54999999999995,SUCCESS
0,0,194,p4,1,540.5,SUCCESS
0,7,178,p4,1,502.54999999999995,SUCCESS
0,6,161,p4,1,469.2,SUCCESS
0,4,24,p2,1,273.7,FAILED_PRICE
0,4,24,p1,1,126.49999999999999,SUCCESS
0,2,215,p4,1,469.2,SUCCESS
0,2,171,p4,1,469.2,SUCCESS
0,1,197,p4,1,503.7,SUCCESS
0,1,252,p1,1,119.6,SUCCESS
0,1,335,p1,1,119.6,SUCCESS
1,0,306,p1,1,182.85,FAILED_PRICE
1,0,306,p2,1,255.29999999999998,FAILED_PRICE
1,0,306,p3,1,392.15,FAILED_PRICE
1,0,306,p4,1,540.5,FAILED_PRICE
1,2,98,p4,1,469.2,SUCCESS
1,6,153,p4,1,469.2,SUCCESS
1,1,341,p1,1,119.6,SUCCESS
1,0,193,p4,1,540.5,SUCCESS
1,0,96,p4,1,540.5,SUCCESS
1,4,284,p1,1,126.49999999999999,SUCCESS
1,1,102,p4,1,503.7,SUCCESS
1,4,260,p1,1,126.49999999999999,SUCCESS
1,6,126,p4,1,469.2,SUCCESS
1,0,289,p1,1,182.85,FAILED_PRICE
1,0,289,p2,1,255.29999999999998,FAILED_PRICE
1,0,289,p3,1,392.15,FAILED_PRICE
1,0,289,p4,1,540.5,FAILED_PRICE
1,3,295,p1,1,192.04999999999998,FAILED_PRICE
1,3,295,p2,1,252.99999999999997,FAILED_PRICE
1,3,295,p3,1,424.34999999999997,FAILED_PRICE
1,3,295,p4,1,488.74999999999994,FAILED_PRICE
1,2,158,p4,1,469.2,SUCCESS
1,5,288,p1,1,135.7,SUCCESS
1,3,241,p1,1,192.04999999999998,FAILED_PRICE
1,3,241,p2,1,252.99999999999997,FAILED_PRICE
1,3,241,p3,1,424.34999999999997,FAILED_PRICE
1,3,241,p4,1,488.74999999999994,FAILED_PRICE
1,2,316,p1,1,121.89999999999999,SUCCESS
1,6,129,p4,1,469.2,SUCCESS
1,7,157,p4,1,502.54999999999995,SUCCESS
1,8,343,p1,1,215.04999999999998,FAILED_PRICE
1,8,343,p2,1,263.34999999999997,FAILED_PRICE
1,8,343,p3,1,372.59999999999997,FAILED_PRICE
1,8,343,p4,1,477.24999999999994,FAILED_PRICE
1,7,261,p1,1,152.95,FAILED_PRICE
1,7,261,p2,1,342.7,FAILED_PRICE
1,7,261,p3,1,385.24999999999994,FAILED_PRICE
1,7,261,p4,1,502.54999999999995,FAILED_PRICE
1,4,109,p4,1,549.6999999999999,SUCCESS
1,1,180,p4,1,503.7,SUCCESS
1,7,14,p2,1,342.7,FAILED_PRICE
1,7,14,p1,1,152.95,FAILED_PRICE
1,7,14,p3,1,385.24999999999994,FAILED_PRICE
1,7,14,p4,1,502.54999999999995,FAILED_PRICE
1,1,328,p1,1,119.6,SUCCESS
1,6,342,p1,1,144.89999999999998,FAILED_PRICE
1,6,342,p2,1,286.34999999999997,FAILED_PRICE
1,6,342,p3,1,413.99999999999994,FAILED_PRICE
1,6,342,p4,1,469.2,FAILED_PRICE
1,8,256,p1,1,215.04999999999998,FAILED_PRICE
1,8,256,p2,1,263.34999999999997,FAILED_PRICE
1,8,256,p3,1,372.59999999999997,FAILED_PRICE
1,8,256,p4,1,477.24999999999994,FAILED_PRICE
2,5,346,p1,1,135.7,SUCCESS
2,5,111,p4,1,484.15,SUCCESS
2,2,285,p1,1,121.89999999999999,SUCCESS
2,9,254,p1,1,149.5,FAILED_PRICE
2,9,254,p2,1,341.54999999999995,FAILED_PRICE
2,9,254,p3,1,447.34999999999997,FAILED_PRICE
2,9,254,p4,1,477.24999999999994,FAILED_PRICE
2,6,87,p4,1,469.2,SUCCESS
2,6,82,p4,1,469.2,SUCCESS
2,1,237,p1,1,119.6,SUCCESS
2,4,273,p1,1,126.49999999999999,SUCCESS
2,7,234,p1,1,152.95,FAILED_PRICE
2,7,234,p2,1,342.7,FAILED_PRICE
2,7,234,p3,1,385.24999999999994,FAILED_PRICE
2,7,234,p4,1,502.54999999999995,FAILED_PRICE
2,5,51,p2,1,264.5,FAILED_PRICE
2,5,51,p1,1,135.7,SUCCESS
2,4,182,p4,1,549.6999999999999,SUCCESS
2,0,348,p1,1,182.85,FAILED_PRICE
2,0,348,p2,1,255.29999999999998,FAILED_PRICE
