step,seller,customer,product,timestamp,cost,status
0,3,30,p4,1,465.74999999999994,SUCCESS
0,1,38,p1,1,141.45,FAILED_PRICE
0,1,38,p2,1,312.79999999999995,FAILED_PRICE
0,1,38,p3,1,390.99999999999994,FAILED_PRICE
0,1,38,p4,1,529.0,FAILED_PRICE
0,3,27,p4,1,465.74999999999994,SUCCESS
0,3,34,p1,1,196.64999999999998,FAILED_PRICE
0,3,34,p2,1,232.29999999999998,FAILED_PRICE
0,3,34,p3,1,431.24999999999994,FAILED_PRICE
0,3,34,p4,1,465.74999999999994,FAILED_PRICE
0,0,35,p1,1,148.35,FAILED_PRICE
0,0,35,p2,1,330.04999999999995,FAILED_PRICE
0,0,35,p3,1,449.65,FAILED_PRICE
0,0,35,p4,1,487.59999999999997,FAILED_PRICE
0,1,23,p4,1,529.0,SUCCESS
0,1,17,p4,1,529.0,SUCCESS
1,1,32,p4,1,529.0,SUCCESS
1,3,45,p1,1,196.64999999999998,FAILED_PRICE
1,3,45,p2,1,232.29999999999998,FAILED_PRICE
1,3,45,p3,1,431.24999999999994,FAILED_PRICE
1,3,45,p4,1,465.74999999999994,FAILED_PRICE
1,1,11,p4,1,529.0,SUCCESS
1,1,47,p1,1,141.45,FAILED_PRICE
1,1,47,p2,1,312.79999999999995,FAILED_PRICE
1,1,47,p3,1,390.99999999999994,FAILED_PRICE
1,1,47,p4,1,529.0,FAILED_PRICE
1,3,31,p4,1,465.74999999999994,SUCCESS
1,3,26,p4,1,465.74999999999994,SUCCESS
1,1,7,p2,1,312.79999999999995,FAILED_PRICE
1,1,7,p1,1,141.45,SUCCESS
1,0,28,p4,1,487.59999999999997,SUCCESS
2,0,24,p4,1,487.59999999999997,SUCCESS
2,1,6,p2,1,312.79999999999995,FAILED_PRICE
2,1,6,p1,1,141.45,SUCCESS
2,1,25,p4,1,529.0,SUCCESS
2,1,41,p1,1,141.45,FAILED_PRICE
2,1,41,p2,1,312.79999999999995,FAILED_PRICE
2,1,41,p3,1,390.99999999999994,FAILED_PRICE
2,1,41,p4,1,529.0,FAILED_PRICE
2,3,18,p4,1,465.74999999999994,SUCCESS
2,1,29,p4,1,529.0,SUCCESS
3,0,16,p4,1,487.59999999999997,SUCCESS
3,3,37,p1,1,196.64999999999998,FAILED_PRICE
3,3,37,p2,1,232.29999999999998,FAILED_PRICE
3,3,37,p3,1,431.24999999999994,FAILED_PRICE
3,3,37,p4,1,465.74999999999994,FAILED_PRICE
3,3,5,p2,1,232.29999999999998,SUCCESS
3,3,19,p4,1,465.74999999999994,SUCCESS
3,1,22,p4,1,529.0,SUCCESS
3,1,9,p2,1,312.79999999999995,FAILED_PRICE
3,1,9,p1,1,141.45,SUCCESS
3,1,36,p1,1,141.45,FAILED_PRICE
3,1,36,p2,1,312.79999999999995,FAILED_PRICE
3,1,36,p3,1,390.99999999999994,FAILED_PRICE
3,1,36,p4,1,529.0,FAILED_PRICE
3,1,4,p2,1,312.79999999999995,FAILED_PRICE
3,1,4,p1,1,141.45,SUCCESS
3,0,42,p1,1,148.35,FAILED_PRICE
3,0,42,p2,1,330.04999999999995,FAILED_PRICE
3,0,42,p3,1,449.65,FAILED_PRICE
3,0,42,p4,1,487.59999999999997,FAILED_PRICE
4,0,49,p1,1,148.35,FAILED_PRICE
4,0,49,p2,1,330.04999999999995,FAILED_PRICE
4,0,49,p3,1,449.65,FAILED_PRICE
4,0,49,p4,1,487.59999999999997,FAILED_PRICE
4,3,1,p2,1,232.29999999999998,SUCCESS
4,1,15,p4,1,529.0,SUCCESS
4,0,3,p2,1,330.04999999999995,FAILED_PRICE
4,0,3,p1,1,148.35,SUCCESS
4,3,46,p1,1,196.64999999999998,FAILED_PRICE
4,3,46,p2,1,232.29999999999998,FAILED_PRICE
4,3,46,p3,1,431.24999999999994,FAILED_PRICE
4,3,46,p4,1,465.74999999999994,FAILED_PRICE
