step,seller,customer,product,timestamp,cost,status
0,3,106,p4,1,473.79999999999995,SUCCESS
0,8,119,p4,1,482.99999999999994,SUCCESS
0,4,69,p4,1,534.75,SUCCESS
0,5,267,p2,1,312.79999999999995,FAILED_PRICE
0,5,267,p1,1,121.89999999999999,SUCCESS
0,3,347,p1,1,179.39999999999998,FAILED_PRICE
0,3,347,p2,1,345.0,FAILED_PRICE
0,3,347,p3,1,402.49999999999994,FAILED_PRICE
0,3,347,p4,1,473.79999999999995,FAILED_PRICE
0,8,158,p4,1,482.99999999999994,SUCCESS
0,8,404,p1,1,194.35,FAILED_PRICE
0,8,404,p2,1,231.14999999999998,FAILED_PRICE
0,8,404,p3,1,381.79999999999995,FAILED_PRICE
0,8,404,p4,1,482.99999999999994,FAILED_PRICE
0,4,82,p4,1,534.75,SUCCESS
0,2,16,p4,1,504.84999999999997,SUCCESS
0,5,454,p1,1,121.89999999999999,SUCCESS
0,7,60,p4,1,504.84999999999997,SUCCESS
0,0,173,p4,1,538.1999999999999,SUCCESS
0,6,386,p1,1,159.85,FAILED_PRICE
0,6,386,p2,1,277.15,FAILED_PRICE
0,6,386,p3,1,435.84999999999997,FAILED_PRICE
0,6,386,p4,1,565.8,FAILED_PRICE
0,5,378,p1,1,121.89999999999999,SUCCESS
0,5,293,p2,1,312.79999999999995,FAILED_PRICE
0,5,293,p1,1,121.89999999999999,SUCCESS
0,6,105,p4,1,565.8,SUCCESS
0,3,18,p4,1,473.79999999999995,SUCCESS
0,1,286,p2,1,290.95,FAILED_PRICE
0,1,286,p1,1,184.0,FAILED_PRICE
0,1,286,p3,1,423.2,FAILED_PRICE
0,1,286,p4,1,573.8499999999999,FAILED_PRICE
0,1,229,p2,1,290.95,FAILED_PRICE
0,1,229,p1,1,184.0,FAILED_PRICE
0,1,229,p3,1,423.2,FAILED_PRICE
0,1,229,p4,1,573.8499999999999,FAILED_PRICE
0,9,481,p1,1,192.04999999999998,FAILED_PRICE
0,9,481,p2,1,285.2,FAILED_PRICE
0,9,481,p3,1,411.7,FAILED_PRICE
0,9,481,p4,1,507.15,FAILED_PRICE
0,7,209,p4,1,504.84999999999997,SUCCESS
0,7,494,p1,1,220.79999999999998,FAILED_PRICE
0,7,494,p2,1,296.7,FAILED_PRICE
0,7,494,p3,1,441.59999999999997,FAILED_PRICE
0,7,494,p4,1,504.84999999999997,FAILED_PRICE
0,2,453,p1,1,198.95,FAILED_PRICE
0,2,453,p2,1,330.04999999999995,FAILED_PRICE
0,2,453,p3,1,361.09999999999997,FAILED_PRICE
0,2,453,p4,1,504.84999999999997,FAILED_PRICE
0,6,47,p4,1,565.8,SUCCESS
0,2,103,p4,1,504.84999999999997,SUCCESS
0,2,321,p2,1,330.04999999999995,FAILED_PRICE
0,2,321,p1,1,198.95,FAILED_PRICE
0,2,321,p3,1,361.09999999999997,FAILED_PRICE
0,2,321,p4,1,504.84999999999997,FAILED_PRICE
0,9,283,p2,1,285.2,FAILED_PRICE
0,9,283,p1,1,192.04999999999998,FAILED_PRICE
0,9,283,p3,1,411.7,FAILED_PRICE
0,9,283,p4,1,507.15,FAILED_PRICE
0,0,268,p2,1,310.5,FAILED_PRICE
0,0,268,p1,1,125.35,SUCCESS
1,3,3,p4,1,473.79999999999995,SUCCESS
