step,seller,customer,product,timestamp,cost,status
0,3,39,p4,1,550.8499999999999,FAILED_PRICE
0,3,39,p3,1,425.49999999999994,SUCCESS
0,3,32,p4,1,550.8499999999999,FAILED_PRICE
0,3,32,p3,1,425.49999999999994,SUCCESS
0,0,22,p4,1,523.25,FAILED_PRICE
0,0,22,p3,1,417.45,SUCCESS
0,3,28,p4,1,550.8499999999999,FAILED_PRICE
0,3,28,p3,1,425.49999999999994,FAILED_EMPTY
0,3,28,p2,1,241.49999999999997,FAILED_EMPTY
0,3,28,p1,1,189.74999999999997,FAILED_EMPTY
0,1,38,p4,1,501.4,FAILED_PRICE
0,1,38,p3,1,455.4,SUCCESS
0,2,48,p4,1,550.8499999999999,FAILED_PRICE
0,2,48,p3,1,408.24999999999994,SUCCESS
0,2,8,p4,1,550.8499999999999,FAILED_PRICE
0,2,8,p3,1,408.24999999999994,SUCCESS
0,1,3,p4,1,501.4,FAILED_PRICE
0,1,3,p3,1,455.4,SUCCESS
0,1,10,p4,1,501.4,FAILED_PRICE
0,1,10,p3,1,455.4,FAILED_EMPTY
0,1,10,p2,1,279.45,FAILED_EMPTY
0,1,10,p1,1,227.7,SUCCESS
1,3,47,p4,1,550.8499999999999,FAILED_PRICE
1,3,47,p3,1,425.49999999999994,FAILED_EMPTY
1,3,47,p2,1,241.49999999999997,FAILED_EMPTY
1,3,47,p1,1,189.74999999999997,FAILED_EMPTY
1,2,31,p4,1,550.8499999999999,FAILED_PRICE
1,2,31,p3,1,408.24999999999994,FAILED_EMPTY
1,2,31,p2,1,235.74999999999997,FAILED_EMPTY
1,2,31,p1,1,220.79999999999998,FAILED_EMPTY
1,0,33,p4,1,523.25,FAILED_PRICE
1,0,33,p3,1,417.45,SUCCESS
1,1,15,p4,1,501.4,FAILED_PRICE
1,1,15,p3,1,455.4,FAILED_EMPTY
1,1,15,p2,1,279.45,FAILED_EMPTY
1,1,15,p1,1,227.7,SUCCESS
1,3,1,p4,1,550.8499999999999,FAILED_PRICE
1,3,1,p3,1,425.49999999999994,FAILED_EMPTY
1,3,1,p2,1,241.49999999999997,FAILED_EMPTY
1,3,1,p1,1,189.74999999999997,FAILED_EMPTY
1,3,18,p4,1,550.8499999999999,FAILED_PRICE
1,3,18,p3,1,425.49999999999994,FAILED_EMPTY
1,3,18,p2,1,241.49999999999997,FAILED_EMPTY
1,3,18,p1,1,189.74999999999997,FAILED_EMPTY
1,1,24,p4,1,501.4,FAILED_PRICE
1,1,24,p3,1,455.4,FAILED_EMPTY
1,1,24,p2,1,279.45,FAILED_EMPTY
1,1,24,p1,1,227.7,FAILED_EMPTY
2,1,6,p4,1,501.4,FAILED_PRICE
2,1,6,p3,1,455.4,FAILED_EMPTY
2,1,6,p2,1,279.45,FAILED_EMPTY
2,1,6,p1,1,227.7,FAILED_EMPTY
2,2,42,p4,1,550.8499999999999,FAILED_PRICE
2,2,42,p3,1,408.24999999999994,FAILED_EMPTY
2,2,42,p2,1,235.74999999999997,FAILED_EMPTY
2,2,42,p1,1,220.79999999999998,FAILED_EMPTY
2,3,46,p4,1,550.8499999999999,FAILED_PRICE
2,3,46,p3,1,425.49999999999994,FAILED_EMPTY
2,3,46,p2,1,241.49999999999997,FAILED_EMPTY
2,3,46,p1,1,189.74999999999997,FAILED_EMPTY
2,3,12,p4,1,550.8499999999999,FAILED_PRICE
2,3,12,p3,1,425.49999999999994,FAILED_EMPTY
2,3,12,p2,1,241.49999999999997,FAILED_EMPTY
2,3,12,p1,1,189.74999999999997,FAILED_EMPTY
2,2,21,p4,1,550.8499999999999,FAILED_PRICE
2,2,21,p3,1,408.24999999999994,FAILED_EMPTY
2,2,21,p2,1,235.74999999999997,FAILED_EMPTY
2,2,21,p1,1,220.79999999999998,FAILED_EMPTY
2,0,16,p4,1,523.25,FAILED_PRICE
2,0,16,p3,1,417.45,FAILED_EMPTY
2,0,16,p2,1,341.54999999999995,SUCCESS
2,1,17,p4,1,501.4,FAILED_PRICE
2,1,17,p3,1,455.4,FAILED_EMPTY
2,1,17,p2,1,279.45,FAILED_EMPTY
2,1,17,p1,1,227.7,FAILED_EMPTY
2,3,9,p4,1,550.8499999999999,FAILED_PRICE
2,3,9,p3,1,425.49999999999994,FAILED_EMPTY
2,3,9,p2,1,241.49999999999997,FAILED_EMPTY
2,3,9,p1,1,189.74999999999997,FAILED_EMPTY
3,1,11,p4,1,501.4,FAILED_PRICE
3,1,11,p3,1,455.4,FAILED_EMPTY
3,1,11,p2,1,279.45,FAILED_EMPTY
3,1,11,p1,1,227.7,FAILED_EMPTY
3,0,31,p4,1,523.25,FAILED_PRICE
3,0,31,p3,1,417.45,FAILED_EMPTY
3,0,31,p2,1,341.54999999999995,SUCCESS
3,2,2,p4,1,550.8499999999999,FAILED_PRICE
3,2,2,p3,1,408.24999999999994,FAILED_EMPTY
3,2,2,p2,1,235.74999999999997,FAILED_EMPTY
3,2,2,p1,1,220.79999999999998,FAILED_EMPTY
3,1,43,p4,1,501.4,FAILED_PRICE
3,1,43,p3,1,455.4,FAILED_EMPTY
3,1,43,p2,1,279.45,FAILED_EMPTY
3,1,43,p1,1,227.7,FAILED_EMPTY
3,2,50,p4,1,550.8499999999999,FAILED_PRICE
3,2,50,p3,1,408.24999999999994,FAILED_EMPTY
3,2,50,p2,1,235.74999999999997,FAILED_EMPTY
3,2,50,p1,1,220.79999999999998,FAILED_EMPTY
3,2,4,p4,1,550.8499999999999,FAILED_PRICE
3,2,4,p3,1,408.24999999999994,FAILED_EMPTY
3,2,4,p2,1,235.74999999999997,FAILED_EMPTY
3,2,4,p1,1,220.79999999999998,FAILED_EMPTY
3,0,45,p4,1,523.25,FAILED_PRICE
3,0,45,p3,1,417.45,FAILED_EMPTY
3,0,45,p2,1,341.54999999999995,FAILED_EMPTY
3,0,45,p1,1,152.95,SUCCESS
3,3,35,p4,1,550.8499999999999,FAILED_PRICE
3,3,35,p3,1,425.49999999999994,FAILED_EMPTY
3,3,35,p2,1,241.49999999999997,FAILED_EMPTY
3,3,35,p1,1,189.74999999999997,FAILED_EMPTY
3,1,49,p4,1,501.4,FAILED_PRICE
3,1,49,p3,1,455.4,FAILED_EMPTY
3,1,49,p2,1,279.45,FAILED_EMPTY
3,1,49,p1,1,227.7,FAILED_EMPTY
3,3,29,p4,1,550.8499999999999,FAILED_PRICE
3,3,29,p3,1,425.49999999999994,FAILED_EMPTY
3,3,29,p2,1,241.49999999999997,FAILED_EMPTY
3,3,29,p1,1,189.74999999999997,FAILED_EMPTY
4,3,26,p4,1,550.8499999999999,FAILED_PRICE
4,3,26,p3,1,425.49999999999994,FAILED_EMPTY
4,3,26,p2,1,241.49999999999997,FAILED_EMPTY
4,3,26,p1,1,189.74999999999997,FAILED_EMPTY
4,0,21,p4,1,523.25,FAILED_PRICE
4,0,21,p3,1,417.45,FAILED_EMPTY
4,0,21,p2,1,341.54999999999995,FAILED_EMPTY
4,0,21,p1,1,152.95,FAILED_EMPTY
4,3,13,p4,1,550.8499999999999,FAILED_PRICE
4,3,13,p3,1,425.49999999999994,FAILED_EMPTY
4,3,13,p2,1,241.49999999999997,FAILED_EMPTY
4,3,13,p1,1,189.74999999999997,FAILED_EMPTY
4,0,28,p4,1,523.25,FAILED_PRICE
4,0,28,p3,1,417.45,FAILED_EMPTY
4,0,28,p2,1,341.54999999999995,FAILED_EMPTY
4,0,28,p1,1,152.95,FAILED_EMPTY
4,3,6,p4,1,550.8499999999999,FAILED_PRICE
4,3,6,p3,1,425.49999999999994,FAILED_EMPTY
4,3,6,p2,1,241.49999999999997,FAILED_EMPTY
4,3,6,p1,1,189.74999999999997,FAILED_EMPTY
4,1,44,p4,1,501.4,FAILED_PRICE
