step,seller,customer,product,timestamp,cost,status
0,3,111,p1,1,196.64999999999998,FAILED_PRICE
0,3,111,p2,1,331.2,FAILED_PRICE
0,3,111,p3,1,440.45,FAILED_PRICE
0,3,111,p4,1,529.0,FAILED_PRICE
0,2,143,p1,1,177.1,FAILED_PRICE
0,2,143,p2,1,320.84999999999997,FAILED_PRICE
0,2,143,p3,1,395.59999999999997,FAILED_PRICE
0,2,143,p4,1,543.9499999999999,FAILED_PRICE
0,0,92,p1,1,185.14999999999998,FAILED_PRICE
0,0,92,p2,1,287.5,FAILED_PRICE
0,0,92,p3,1,454.24999999999994,FAILED_PRICE
0,0,92,p4,1,469.2,FAILED_PRICE
0,4,323,p4,1,510.59999999999997,SUCCESS
0,4,319,p4,1,510.59999999999997,SUCCESS
0,6,2,p1,1,227.7,FAILED_PRICE
0,6,2,p2,1,341.54999999999995,FAILED_PRICE
0,6,2,p3,1,451.95,FAILED_PRICE
0,6,2,p4,1,494.49999999999994,FAILED_PRICE
0,5,241,p4,1,546.25,SUCCESS
0,6,122,p1,1,227.7,FAILED_PRICE
0,6,122,p2,1,341.54999999999995,FAILED_PRICE
0,6,122,p3,1,451.95,FAILED_PRICE
0,6,122,p4,1,494.49999999999994,FAILED_PRICE
0,3,82,p1,1,196.64999999999998,FAILED_PRICE
0,3,82,p2,1,331.2,FAILED_PRICE
0,3,82,p3,1,440.45,FAILED_PRICE
0,3,82,p4,1,529.0,FAILED_PRICE
0,3,221,p4,1,529.0,SUCCESS
0,2,117,p1,1,177.1,FAILED_PRICE
0,2,117,p2,1,320.84999999999997,FAILED_PRICE
0,2,117,p3,1,395.59999999999997,FAILED_PRICE
0,2,117,p4,1,543.9499999999999,FAILED_PRICE
0,6,274,p4,1,494.49999999999994,SUCCESS
0,6,481,p2,1,341.54999999999995,FAILED_PRICE
0,6,481,p1,1,227.7,FAILED_PRICE
0,6,481,p3,1,451.95,FAILED_PRICE
0,6,481,p4,1,494.49999999999994,FAILED_PRICE
0,4,332,p4,1,510.59999999999997,SUCCESS
0,5,451,p2,1,264.5,FAILED_PRICE
0,5,451,p1,1,136.85,SUCCESS
0,0,136,p1,1,185.14999999999998,FAILED_PRICE
0,0,136,p2,1,287.5,FAILED_PRICE
0,0,136,p3,1,454.24999999999994,FAILED_PRICE
0,0,136,p4,1,469.2,FAILED_PRICE
0,5,245,p4,1,546.25,SUCCESS
0,1,437,p2,1,300.15,FAILED_PRICE
0,1,437,p1,1,216.2,FAILED_PRICE
0,1,437,p3,1,361.09999999999997,FAILED_PRICE
0,1,437,p4,1,541.65,FAILED_PRICE
0,1,80,p1,1,216.2,FAILED_PRICE
0,1,80,p2,1,300.15,FAILED_PRICE
0,1,80,p3,1,361.09999999999997,FAILED_PRICE
0,1,80,p4,1,541.65,FAILED_PRICE
0,1,65,p1,1,216.2,FAILED_PRICE
0,1,65,p2,1,300.15,FAILED_PRICE
0,1,65,p3,1,361.09999999999997,FAILED_PRICE
0,1,65,p4,1,541.65,FAILED_PRICE
