step,seller,customer,product,timestamp,cost,status
0,2,228,p2,1,240.35,SUCCESS
0,1,17,p4,1,553.15,SUCCESS
0,4,495,p1,1,171.35,FAILED_PRICE
0,4,495,p2,1,258.75,FAILED_PRICE
0,4,495,p3,1,404.79999999999995,FAILED_PRICE
0,4,495,p4,1,470.34999999999997,FAILED_PRICE
0,1,310,p2,1,270.25,FAILED_PRICE
0,1,310,p1,1,203.54999999999998,FAILED_PRICE
0,1,310,p3,1,430.09999999999997,FAILED_PRICE
0,1,310,p4,1,553.15,FAILED_PRICE
0,7,445,p1,1,167.89999999999998,FAILED_PRICE
0,7,445,p2,1,231.14999999999998,FAILED_PRICE
0,7,445,p3,1,357.65,FAILED_PRICE
0,7,445,p4,1,533.5999999999999,FAILED_PRICE
0,3,414,p1,1,116.14999999999999,SUCCESS
0,7,1,p4,1,533.5999999999999,SUCCESS
0,2,398,p1,1,142.6,FAILED_PRICE
0,2,398,p2,1,240.35,FAILED_PRICE
0,2,398,p3,1,380.65,FAILED_PRICE
0,2,398,p4,1,520.9499999999999,FAILED_PRICE
0,2,279,p2,1,240.35,SUCCESS
0,6,306,p2,1,319.7,FAILED_PRICE
0,6,306,p1,1,193.2,FAILED_PRICE
0,6,306,p3,1,424.34999999999997,FAILED_PRICE
0,6,306,p4,1,517.5,FAILED_PRICE
0,5,263,p2,1,256.45,SUCCESS
0,4,375,p1,1,171.35,FAILED_PRICE
0,4,375,p2,1,258.75,FAILED_PRICE
0,4,375,p3,1,404.79999999999995,FAILED_PRICE
0,4,375,p4,1,470.34999999999997,FAILED_PRICE
0,6,161,p4,1,517.5,SUCCESS
0,3,197,p4,1,461.15,SUCCESS
0,4,305,p2,1,258.75,SUCCESS
0,4,346,p1,1,171.35,FAILED_PRICE
0,4,346,p2,1,258.75,FAILED_PRICE
0,4,346,p3,1,404.79999999999995,FAILED_PRICE
0,4,346,p4,1,470.34999999999997,FAILED_PRICE
0,0,298,p2,1,300.15,FAILED_PRICE
0,0,298,p1,1,179.39999999999998,FAILED_PRICE
0,0,298,p3,1,400.2,FAILED_PRICE
0,0,298,p4,1,516.3499999999999,FAILED_PRICE
0,0,292,p2,1,300.15,FAILED_PRICE
0,0,292,p1,1,179.39999999999998,FAILED_PRICE
0,0,292,p3,1,400.2,FAILED_PRICE
0,0,292,p4,1,516.3499999999999,FAILED_PRICE
0,0,206,p4,1,516.3499999999999,SUCCESS
0,5,262,p2,1,256.45,SUCCESS
0,5,429,p1,1,192.04999999999998,FAILED_PRICE
